1, 1, 0.00811144 
1, 2, 0.00829982 
1, 4, 0.00817044 
1, 6, 0.00815871 
1, 8, 0.0116586 
2, 1, 0.00812646 
2, 2, 0.0133727 
2, 4, 0.0134586 
2, 6, 0.0133168 
2, 8, 0.0171441 
4, 1, 0.0122186 
4, 2, 0.0136571 
4, 4, 0.0160057 
4, 6, 0.0189161 
4, 8, 0.0198136 
6, 1, 0.0127485 
6, 2, 0.0123475 
6, 4, 0.0174399 
6, 6, 0.0194322 
6, 8, 0.0195561 
8, 1, 0.0122269 
8, 2, 0.0133004 
8, 4, 0.0152998 
8, 6, 0.0183633 
8, 8, 0.0203281 
