1, 1, 6.33493 
1, 2, 8.95757 
1, 4, 4.3037 
1, 6, 4.9048 
1, 8, 4.2934 
2, 1, 6.40219 
2, 2, 8.628 
2, 4, 4.423 
2, 6, 7.6302 
2, 8, 7.3134 
4, 1, 8.82429 
4, 2, 8.88589 
4, 4, 9.49664 
4, 6, 7.4525 
4, 8, 7.6435 
6, 1, 8.83214 
6, 2, 8.96334 
6, 4, 9.82852 
6, 6, 7.8922 
6, 8, 7.4239 
8, 1, 8.83368 
8, 2, 8.9272 
8, 4, 9.70774 
8, 6, 7.6256 
8, 8, 8.0135 
