1, 1, 0.000658009 
1, 2, 0.000996743 
1, 4, 0.00133975 
1, 6, 0.00122456 
1, 8, 0.00119966 
2, 1, 0.000661157 
2, 2, 0.00067751 
2, 4, 0.00120674 
2, 6, 0.00157528 
2, 8, 0.00124661 
4, 1, 0.000659663 
4, 2, 0.00101781 
4, 4, 0.00132821 
4, 6, 0.00189758 
4, 8, 0.00189073 
6, 1, 0.000992365 
6, 2, 0.000795809 
6, 4, 0.00185109 
6, 6, 0.00184188 
6, 8, 0.00193925 
8, 1, 0.000998494 
8, 2, 0.00104092 
8, 4, 0.00152361 
8, 6, 0.0012622 
8, 8, 0.00182562 
