1, 1, 0.586008 
1, 2, 0.293491 
1, 4, 0.210659 
1, 6, 0.113075 
1, 8, 0.158985 
2, 1, 0.335769 
2, 2, 0.273765 
2, 4, 0.262855 
2, 6, 0.194267 
2, 8, 0.238408 
4, 1, 0.222661 
4, 2, 0.220448 
4, 4, 0.29338 
4, 6, 0.414158 
4, 8, 0.540709 
6, 1, 0.253013 
6, 2, 0.28991 
6, 4, 0.447851 
6, 6, 0.626863 
6, 8, 0.820929 
8, 1, 0.229259 
8, 2, 0.348619 
8, 4, 0.594759 
8, 6, 0.866436 
8, 8, 1.12385 
