1, 1, 8.86227 
1, 2, 3.08884 
1, 4, 1.8799 
1, 6, 1.22037 
1, 8, 1.4374 
2, 1, 3.08062 
2, 2, 2.18293 
2, 4, 0.826638 
2, 6, 0.837263 
2, 8, 1.23385 
4, 1, 1.49323 
4, 2, 1.1847 
4, 4, 0.763678 
4, 6, 0.906781 
4, 8, 0.835113 
6, 1, 1.07228 
6, 2, 0.900362 
6, 4, 0.736064 
6, 6, 0.878723 
6, 8, 0.974085 
8, 1, 1.20957 
8, 2, 0.811896 
8, 4, 0.859657 
8, 6, 0.910756 
8, 8, 1.28211 
