1, 1, 0.0097627 
1, 2, 0.00821938 
1, 4, 0.0110052 
1, 6, 0.0127067 
1, 8, 0.00948759 
2, 1, 0.0402076 
2, 2, 0.0607953 
2, 4, 0.101448 
2, 6, 0.13293 
2, 8, 0.199978 
4, 1, 0.0777445 
4, 2, 0.144264 
4, 4, 0.260407 
4, 6, 0.385032 
4, 8, 0.496538 
6, 1, 0.121853 
6, 2, 0.222568 
6, 4, 0.402207 
6, 6, 0.593651 
6, 8, 0.77157 
8, 1, 0.153177 
8, 2, 0.296284 
8, 4, 0.550478 
8, 6, 0.822536 
8, 8, 1.09202 
