1, 1, 0.000146736 
1, 2, 0.000147261 
1, 4, 0.000162803 
1, 6, 0.000146766 
1, 8, 0.00027815 
2, 1, 0.000219733 
2, 2, 0.000152563 
2, 4, 0.000219976 
2, 6, 0.000291505 
2, 8, 0.00030234 
4, 1, 0.000151902 
4, 2, 0.000277035 
4, 4, 0.000319148 
4, 6, 0.000395641 
4, 8, 0.000314773 
6, 1, 0.000219953 
6, 2, 0.000335743 
6, 4, 0.000285191 
6, 6, 0.000429835 
6, 8, 0.000284034 
8, 1, 0.000229052 
8, 2, 0.000285623 
8, 4, 0.000433568 
8, 6, 0.0004122 
8, 8, 0.000437647 
