1, 1, 0.095078 
1, 2, 0.0977612 
1, 4, 0.0967076 
1, 6, 0.0668431 
1, 8, 0.0850103 
2, 1, 0.0636284 
2, 2, 0.0647272 
2, 4, 0.0953954 
2, 6, 0.0987286 
2, 8, 0.112196 
4, 1, 0.0635724 
4, 2, 0.0680644 
4, 4, 0.144133 
4, 6, 0.110567 
4, 8, 0.0934601 
6, 1, 0.0952124 
6, 2, 0.0983888 
6, 4, 0.114371 
6, 6, 0.144461 
6, 8, 0.101075 
8, 1, 0.095952 
8, 2, 0.0978713 
8, 4, 0.0984575 
8, 6, 0.110028 
8, 8, 0.112368 
