1, 1, 6.2996 
1, 2, 8.74325 
1, 4, 14.3793 
1, 6, 17.5678 
1, 8, 12.5442 
2, 1, 8.85538 
2, 2, 8.87396 
2, 4, 14.3677 
2, 6, 17.175 
2, 8, 17.4754 
4, 1, 6.34426 
4, 2, 8.86392 
4, 4, 14.4915 
4, 6, 17.732 
4, 8, 17.541 
6, 1, 8.83354 
6, 2, 9.84503 
6, 4, 14.2219 
6, 6, 17.71 
6, 8, 17.5781 
8, 1, 8.82863 
8, 2, 9.89992 
8, 4, 14.429 
8, 6, 17.4676 
8, 8, 17.6613 
