1, 1, 87.3865 
1, 2, 63.9503 
1, 4, 120.08 
1, 6, 162.064 
1, 8, 159.328 
2, 1, 61.7109 
2, 2, 87.9637 
2, 4, 102.207 
2, 6, 161.221 
2, 8, 149.482 
4, 1, 87.0147 
4, 2, 88.2542 
4, 4, 137.956 
4, 6, 138.148 
4, 8, 146.366 
6, 1, 87.3801 
6, 2, 87.9348 
6, 4, 123.867 
6, 6, 170.573 
6, 8, 172.749 
8, 1, 87.3615 
8, 2, 88.337 
8, 4, 126.916 
8, 6, 158.441 
8, 8, 158.71 
